Date,Shell,Philips,Heineken,TomTom,Aegon,ING,Apple,Micro,SP500,AEX
2019-05-22,28.83,36.3,97.38,7.58,4.203,9.9,45.69,127.67,2856.27,552.97
2019-05-23,28.06,35.78,96.62,7.86,4.104,9.7,44.92,126.18,2822.24,543.71
2019-05-24,28.18,36.12,97.82,8.32,4.159,9.76,44.74,126.24,2826.06,547.21
2019-05-27,28.25,36.05,98.02,8.4,4.187,9.77,,,,549.22
2019-05-28,28.17,36.06,97.36,8.41,4.146,9.82,44.56,126.16,2802.39,549.1
2019-05-29,27.86,35.52,96.18,8.0,4.127,9.72,44.35,124.94,2783.02,540.87
2019-05-30,27.92,35.94,96.9,8.05,4.147,9.76,44.58,125.73,2788.86,545.43
2019-05-31,27.86,35.45,94.02,7.78,4.096,9.69,43.77,123.68,2752.06,540.49
2019-06-03,27.86,35.69,95.2,7.83,4.03,9.6,43.33,119.84,2744.45,540.72
2019-06-04,27.75,35.22,95.14,7.79,4.192,9.98,44.91,123.16,2803.27,541.15
2019-06-05,27.82,35.33,96.1,7.99,4.156,9.89,45.63,125.83,2826.15,543.64
2019-06-06,28.11,35.25,96.28,8.05,4.128,9.8,46.31,127.82,2843.49,544.32
2019-06-07,28.36,35.43,97.1,8.15,4.225,9.85,47.54,131.4,2873.34,550.24
2019-06-10,28.49,36.03,98.08,8.2,4.25,10.07,48.15,132.6,2886.73,553.4
2019-06-11,28.59,36.2,97.78,8.29,4.312,10.13,48.7,132.1,2885.72,557.22
2019-06-12,28.29,36.52,98.6,8.47,4.231,10.02,48.55,131.49,2879.84,556.13
2019-06-13,28.24,36.9,98.56,8.52,4.215,9.93,48.54,132.32,2891.64,555.85
2019-06-14,28.26,36.66,96.42,8.48,4.194,9.82,48.19,132.45,2886.98,553.24
2019-06-17,28.14,37.06,96.76,8.58,4.207,9.87,48.47,132.85,2889.67,552.28
2019-06-18,28.52,37.67,97.24,8.77,4.257,10.07,49.61,135.16,2917.75,560.21
2019-06-19,28.66,37.85,97.76,8.93,4.363,10.24,49.47,135.69,2926.46,561.45
2019-06-20,28.95,38.28,98.7,9.25,4.325,9.95,49.87,136.95,2954.18,563.71
2019-06-21,28.98,38.05,99.4,9.32,4.327,9.86,49.69,136.97,2950.46,562.39
2019-06-24,28.88,37.76,99.76,9.47,4.291,9.79,49.65,137.78,2945.35,560.07
2019-06-25,28.99,37.88,99.68,9.64,4.275,9.73,48.89,133.43,2917.38,558.32
2019-06-26,29.11,37.73,98.52,9.64,4.298,10.0,49.95,133.93,2913.78,558.24
2019-06-27,28.79,38.0,96.86,9.96,4.358,10.19,49.94,134.15,2924.92,557.53
2019-06-28,28.71,38.19,98.14,10.12,4.378,10.2,49.48,133.96,2941.76,561.76
2019-07-01,29.0,38.94,98.3,10.09,4.515,10.23,50.39,135.68,2964.33,568.27
2019-07-02,28.92,39.17,99.26,10.14,4.485,10.16,50.68,136.58,2973.01,570.06
2019-07-03,28.73,39.52,100.55,10.12,4.48,10.3,51.1,137.46,2995.82,572.93
2019-07-04,28.84,39.6,100.2,9.88,4.528,10.41,,,,573.53
2019-07-05,28.83,39.48,99.72,9.8,4.598,10.5,51.06,137.06,2990.41,570.46
2019-07-08,28.76,39.46,100.7,9.73,4.589,10.29,50.01,136.96,2975.95,569.36
2019-07-09,28.8,39.2,100.55,9.59,4.598,10.21,50.31,136.46,2979.63,566.28
2019-07-10,28.9,39.45,99.0,9.62,4.539,10.28,50.81,137.85,2993.07,565.57
2019-07-11,29.0,39.48,99.0,9.69,4.559,10.37,50.44,138.4,2999.91,566.99
2019-07-12,28.9,39.27,99.32,9.74,4.605,10.39,50.83,138.9,3013.77,567.41
2019-07-15,28.82,39.55,99.22,9.8,4.582,10.37,51.3,138.9,3014.3,569.26
2019-07-16,28.66,39.88,100.05,9.74,4.591,10.49,51.13,137.08,3004.04,571.21
2019-07-17,28.28,39.5,100.1,9.69,4.552,10.28,50.84,136.27,2984.42,572.34
2019-07-18,28.07,39.24,99.7,9.8,4.546,10.24,51.42,136.42,2995.11,571.57
2019-07-19,28.26,38.94,100.1,10.04,4.559,10.08,50.65,136.62,2976.61,571.84
2019-07-22,28.44,41.17,100.05,10.52,4.536,10.07,51.81,138.43,2985.03,576.0
2019-07-23,28.62,42.19,101.0,10.62,4.602,10.27,52.21,139.29,3005.47,582.08
2019-07-24,28.51,42.14,101.65,10.82,4.589,10.29,52.17,140.72,3019.56,583.26
2019-07-25,28.39,41.8,102.35,10.6,4.556,10.45,51.76,140.19,3003.67,578.82
2019-07-26,28.38,42.2,103.05,10.78,4.533,10.41,51.94,141.34,3025.86,580.08
2019-07-29,28.53,42.52,96.52,10.79,4.554,10.34,52.42,141.03,3020.97,579.55
2019-07-30,28.5,42.37,97.06,10.67,4.451,10.08,52.19,140.35,3013.18,574.34
2019-07-31,28.48,42.48,97.12,10.71,4.477,10.07,53.26,136.27,2980.38,572.09
2019-08-01,27.08,43.65,98.14,10.87,4.467,9.84,52.11,138.06,2953.56,572.46
2019-08-02,26.27,41.7,96.44,10.43,4.129,9.25,51.01,136.9,2932.05,554.32
2019-08-05,25.67,41.02,93.38,10.32,3.976,8.85,48.33,132.21,2844.74,540.94
2019-08-06,25.41,40.74,93.14,10.22,3.908,8.75,49.25,134.69,2881.77,537.28
2019-08-07,25.28,40.94,94.3,10.3,3.85,8.74,49.76,135.28,2883.98,539.57
2019-08-08,25.8,41.73,95.68,10.41,3.899,8.88,50.86,138.89,2938.09,548.88
2019-08-09,25.57,41.3,94.76,10.49,3.807,8.65,50.25,137.71,2918.65,542.22
2019-08-12,25.57,41.45,94.54,10.42,3.791,8.49,50.12,135.79,2883.75,542.14
2019-08-13,25.82,41.59,93.94,10.48,3.841,8.64,52.24,138.6,2926.32,545.69
2019-08-14,25.39,40.81,92.76,10.27,3.75,8.4,50.69,133.98,2840.6,536.66
2019-08-15,24.83,40.95,92.42,10.16,3.46,8.34,50.44,133.68,2847.6,534.84
2019-08-16,24.89,41.65,94.2,10.3,3.55,8.58,51.63,136.13,2888.68,541.94
2019-08-19,25.34,42.0,94.66,10.54,3.634,8.49,52.59,138.41,2923.65,547.91
2019-08-20,25.1,42.01,94.62,10.58,3.582,8.48,52.59,137.26,2900.51,545.23
2019-08-21,25.37,42.35,96.32,10.77,3.595,8.41,53.16,138.79,2924.43,550.42
2019-08-22,25.28,42.18,95.2,10.76,3.602,8.58,53.12,137.78,2922.95,546.9
2019-08-23,25.02,41.73,94.52,11.02,3.435,8.41,50.66,133.39,2847.11,542.09
2019-08-26,25.01,41.43,94.22,10.95,3.444,8.48,51.62,135.45,2878.38,543.32
2019-08-27,24.92,41.93,94.88,11.08,3.475,8.49,51.04,135.74,2869.16,547.28
2019-08-28,25.16,42.13,95.36,10.95,3.437,8.48,51.38,135.56,2887.94,548.38
2019-08-29,25.32,42.41,96.1,11.03,3.426,8.6,52.25,138.12,2924.58,554.28
2019-08-30,25.23,42.88,96.76,11.09,3.463,8.7,52.19,137.86,2926.46,558.35
2019-09-02,25.28,43.01,97.56,11.05,3.449,8.66,,,,559.71
2019-09-03,25.11,42.9,98.34,10.92,3.405,8.65,51.42,136.04,2906.27,559.01
2019-09-04,25.33,42.98,98.68,11.16,3.442,8.77,52.3,137.63,2937.78,563.46
2019-09-05,25.5,42.97,98.14,11.13,3.573,9.03,53.32,140.05,2976.0,569.1
2019-09-06,25.15,43.05,98.02,11.44,3.578,9.08,53.31,139.1,2978.71,569.84
2019-09-09,25.42,42.14,95.8,11.54,3.656,9.33,53.54,137.52,2978.43,568.13
2019-09-10,26.01,42.0,96.2,11.49,3.793,9.57,54.17,136.08,2979.39,568.49
2019-09-11,25.85,42.58,97.24,11.51,3.776,9.63,55.9,136.12,3000.93,573.17
2019-09-12,25.57,43.05,98.02,11.35,3.783,9.57,55.77,137.52,3009.57,574.79
2019-09-13,25.68,43.19,97.02,11.33,3.873,9.84,54.69,137.32,3007.39,576.83
2019-09-16,26.33,43.12,96.1,11.15,3.84,9.68,54.97,136.33,2997.96,573.46
2019-09-17,26.34,43.65,97.58,10.76,3.802,9.49,55.17,137.39,3005.7,574.93
2019-09-18,26.38,43.93,97.4,10.82,3.799,9.44,55.69,138.52,3006.73,576.69
2019-09-19,26.45,44.01,96.78,10.81,3.881,9.63,55.24,141.07,3006.79,579.08
2019-09-20,26.63,43.74,97.02,10.85,3.862,9.73,54.43,139.44,2992.07,577.44
2019-09-23,26.61,43.48,97.14,11.0,3.76,9.53,54.68,139.14,2991.78,574.67
2019-09-24,26.41,43.99,98.1,10.69,3.747,9.41,54.42,137.38,2966.6,574.84
2019-09-25,26.4,44.34,98.18,10.44,3.758,9.44,55.26,139.36,2984.87,573.42
2019-09-26,26.68,43.92,99.3,10.22,3.775,9.43,54.97,139.54,2977.62,577.72
2019-09-27,27.07,41.54,99.2,10.34,3.833,9.58,54.71,137.73,2961.79,578.31
2019-09-30,26.9,42.5,99.16,10.3,3.817,9.6,55.99,139.03,2976.74,580.23
2019-10-01,26.78,41.4,97.26,10.3,3.775,9.45,56.15,137.07,2940.25,573.89
2019-10-02,25.9,40.03,94.76,10.09,3.653,9.11,54.74,134.65,2887.61,558.01
2019-10-03,25.82,40.35,95.06,9.98,3.661,9.08,55.21,136.28,2910.63,558.5
2019-10-04,25.99,41.04,96.18,10.15,3.674,9.13,56.75,138.12,2952.01,564.59
2019-10-07,26.22,41.67,97.42,10.12,3.721,9.2,56.76,137.12,2938.79,569.6
2019-10-08,25.89,41.05,96.4,9.97,3.662,9.07,56.1,135.67,2893.06,562.72
2019-10-09,25.82,41.6,96.98,9.99,3.663,9.06,56.76,138.24,2919.4,565.75
2019-10-10,25.97,37.95,96.44,10.06,3.786,9.47,57.52,139.1,2938.13,568.37
2019-10-11,26.29,39.12,96.78,10.29,3.875,9.84,59.05,139.68,2970.27,577.42
2019-10-14,26.16,39.34,97.54,10.21,3.837,9.83,58.97,139.55,2966.15,575.21
2019-10-15,26.17,39.13,97.26,10.27,3.888,10.04,58.83,141.57,2995.68,579.87
2019-10-16,26.09,39.16,97.76,9.71,3.878,10.21,58.59,140.41,2989.69,576.86
2019-10-17,26.13,39.07,98.38,10.09,3.873,10.15,58.82,139.69,2997.95,576.27
2019-10-18,25.92,39.07,97.66,9.79,3.894,10.16,59.1,137.41,2986.2,572.72
2019-10-21,26.08,39.45,96.76,9.88,3.939,10.36,60.13,138.43,3006.72,575.92
2019-10-22,26.49,38.98,96.72,10.66,3.967,10.35,59.99,136.37,2995.99,576.41
2019-10-23,26.67,39.12,93.68,10.11,4.022,10.33,60.79,137.24,3004.52,575.97
2019-10-24,26.84,39.45,94.4,10.09,4.028,10.33,60.9,139.94,3010.29,582.37
2019-10-25,26.9,39.66,92.0,10.11,4.0,10.38,61.65,140.73,3022.55,583.81
2019-10-28,27.0,39.15,90.4,10.16,4.015,10.34,62.26,144.19,3039.42,583.68
2019-10-29,27.01,38.48,90.9,10.06,4.019,10.33,60.82,142.83,3036.89,581.82
2019-10-30,26.94,38.81,91.56,10.12,3.949,10.14,60.81,144.61,3046.77,581.61
2019-10-31,26.03,39.27,91.46,10.13,3.876,10.13,62.19,143.37,3037.56,576.63
2019-11-01,26.26,39.6,91.62,10.32,3.955,10.2,63.96,143.72,3066.91,580.78
2019-11-04,26.76,39.98,90.5,10.23,4.04,10.38,64.38,144.55,3078.27,585.55
2019-11-05,27.08,39.77,89.82,10.26,4.139,10.55,64.28,144.46,3074.62,590.65
2019-11-06,27.2,39.8,90.74,10.24,4.185,10.59,64.31,144.06,3076.78,594.93
2019-11-07,27.24,40.05,90.9,10.25,4.234,10.88,64.86,144.26,3085.18,597.11
2019-11-08,27.22,39.93,91.0,10.15,4.211,10.75,65.04,145.96,3093.08,596.5
2019-11-11,27.2,39.95,91.46,10.15,4.199,10.74,65.55,146.11,3087.01,596.39
2019-11-12,27.35,39.77,91.6,10.09,4.272,10.81,65.49,147.07,3091.84,599.03
2019-11-13,27.31,39.81,92.4,10.12,4.211,10.56,66.12,147.31,3094.04,597.56
2019-11-14,26.89,40.15,92.6,10.05,4.188,10.47,65.66,148.06,3096.63,595.26
2019-11-15,26.98,40.95,92.9,10.09,4.218,10.55,66.44,149.97,3120.46,598.96
2019-11-18,26.85,40.95,93.62,9.94,4.176,10.49,66.78,150.34,3122.03,598.17
2019-11-19,26.75,41.1,93.78,9.9,4.167,10.53,66.57,150.39,3120.18,596.67
2019-11-20,26.55,41.09,93.16,10.1,4.087,10.42,65.8,149.62,3108.46,594.16
2019-11-21,26.4,40.87,92.62,9.96,4.066,10.38,65.5,149.48,3103.54,589.85
2019-11-22,26.54,41.04,92.74,9.93,4.113,10.52,65.44,149.59,3110.29,592.71
2019-11-25,26.67,41.46,93.8,9.39,4.11,10.51,66.59,151.23,3133.64,596.66
2019-11-26,26.36,41.87,94.46,9.72,4.078,10.38,66.07,152.03,3140.52,597.59
2019-11-27,26.26,42.12,94.46,9.65,4.087,10.5,66.96,152.32,3153.63,598.37
2019-11-28,26.28,42.1,94.28,9.54,4.102,10.47,,,,597.87
2019-11-29,26.0,42.15,94.04,9.53,4.092,10.44,66.81,151.38,3140.98,597.29
2019-12-02,25.87,41.24,93.54,9.29,4.044,10.32,66.04,149.55,3113.87,587.12
2019-12-03,25.41,41.3,93.8,9.23,3.931,10.11,64.86,149.31,3093.2,582.93
2019-12-04,25.63,41.7,94.2,9.35,3.998,10.32,65.43,149.85,3112.76,590.99
2019-12-05,25.5,41.8,93.94,9.33,3.996,10.32,66.39,149.93,3117.43,591.44
2019-12-06,25.96,42.61,95.68,9.34,4.068,10.43,67.68,151.75,3145.91,602.3
2019-12-09,25.95,42.75,95.5,9.44,4.066,10.48,66.73,151.36,3135.96,602.26
2019-12-10,25.91,42.59,95.0,9.38,4.063,10.41,67.12,151.13,3132.52,599.93
2019-12-11,25.85,42.67,95.22,9.4,4.035,10.43,67.69,151.7,3141.63,598.96
2019-12-12,25.94,42.47,93.46,9.35,4.124,10.64,67.86,153.24,3168.57,599.71
2019-12-13,25.91,42.52,93.26,9.47,4.154,10.7,68.79,154.53,3168.8,602.86
2019-12-16,26.09,42.84,94.66,9.42,4.201,10.86,69.96,155.53,3191.45,610.67
2019-12-17,26.3,43.24,94.58,9.48,4.214,10.89,70.1,154.69,3192.52,606.23
2019-12-18,26.38,43.45,94.98,9.44,4.194,10.97,69.93,154.37,3191.14,606.04
2019-12-19,26.54,43.31,94.52,9.48,4.192,10.89,70.0,155.71,3205.37,605.77
2019-12-20,26.3,43.87,95.98,9.44,4.149,10.92,69.86,157.41,3221.22,609.26
2019-12-23,26.38,43.87,96.46,9.5,4.115,10.81,71.0,157.41,3224.01,609.22
2019-12-24,26.5,44.04,95.94,9.45,4.091,10.81,71.07,157.38,3223.38,609.33
